L1,OBJECTID_1,hw_type,Corrected,Shape_Leng,angle,angle_abs,startX,midX,endX,startY,midY,endY
5119,5130,"0","1",483.120874727,0.0071238318224104,0.0071238318224104,617034.4429,616919.260771275,616817.4841,4085248.7993,4085461.11289937,4085680.071
5120,5131,"0","1",882.631623445,-0.0047800071582571,179.995219992842,622344.641,621932.663837888,621511.2018,4079509.9753,4079352.18311812,4079221.5789
5121,5132,"0","0",573.018937031,0.00807183259018448,0.00807183259018448,622376.3911,622505.407851026,622672.725,4077554.7005,4077810.47056101,4078041.5348
5122,5133,"2","1",1274.19423231,-0.0200944396905808,179.979905560309,622828.8295,623037.967112553,623228.3511,4071712.6889,4071111.02576621,4070503.5406
5123,5134,"2","1",360.456053324,0.00387496164679618,0.00387496164679618,620206.8034,620344.387,620481.9706,4062690.3791,4062806.796,4062923.2129
5124,5135,"1","1",849.01742164,0.00939233417066058,0.00939233417066058,622098.578,622416.07865,622733.5793,4059425.4143,4059707.1961,4059988.9779
5125,5136,"0","1",1505.50404912,0.0221047913111745,0.0221047913111745,624919.042,624506.289997563,624231.1239,4052612.3798,4053235.0365968,4053935.2991
5126,5137,"0","1",575.257415765,0.00901502722851668,0.00901502722851668,624202.0197,624108.477629596,624003.5818,4054096.6953,4054368.62717266,4054636.4464
5127,5138,"0","1",948.878389533,0.0137447580456524,0.0137447580456524,625128.0632,624883.394062591,624659.7498,4054424.7793,4054829.61440693,4055247.6351
5128,5139,"0","1",585.800812373,0.00923802712638129,0.00923802712638129,625191.5634,625098.32987231,624998.4171,4054313.6541,4054591.30561249,4054866.6343
5129,5140,"0","1",888.28790149,0.0148026945204083,0.0148026945204083,625136.0007,625101.428983973,625080.4381,4055006.8638,4055449.66017624,4055893.2197
5130,5141,"0","1",2433.19879236,0.0405752845669689,0.0405752845669689,625085.7298,625123.225979439,625157.1674,4056176.3244,4057391.84839139,4058607.8501
5131,5142,"0","1",725.442357155,0.0120978824071792,0.0120978824071792,625186.2717,625199.5009,625212.7301,4057882.8904,4058245.37025,4058607.8501
5132,5143,"0","1",1760.89610883,0.0289142838485497,0.0289142838485497,626286.9405,626386.647525797,626525.066,4058668.7044,4059541.15257764,4060401.7287
5133,5144,"0","1",573.500496533,0.00225140952687704,0.00225140952687704,626525.066,626801.34408667,627080.6921,4060401.7287,4060474.43195292,4060536.6665
5134,5145,"0","1",510.678102644,0.00803363031298021,0.00803363031298021,626525.066,626626.662405321,626689.108,4060401.7287,4060635.87592631,4060883.2714
5135,5146,"0","1",394.336473316,0.00342457891025635,0.00342457891025635,623694.0187,623862.02945,624030.0402,4076303.2189,4076406.4066,4076509.5943
5136,5147,"0","1",873.825627131,0.0025433707279756,0.0025433707279756,622863.2254,623291.242866762,623723.1229,4079748.1008,4079835.43589528,4079901.5594
5137,5148,"0","1",426.603978628,0.00412095861557135,0.00412095861557135,623265.3928,623092.0904,622918.788,4080941.374,4081065.7284,4081190.0828
5138,5149,"0","1",721.03656637,-0.00666116632194348,179.993338833678,624456.0202,624760.772109892,625053.9797,4084087.2761,4083894.78159447,4083685.1086
5139,5150,"0","1",1272.59772491,0.0196045017969373,0.0196045017969373,643963.7884,644211.07584361,644452.7394,4076099.7539,4076685.97525022,4077274.5062
5140,5151,"0","1",809.665464671,0.0116594271913434,0.0116594271913434,643484.3624,643688.63738278,643890.7632,4075302.8273,4075651.8769437,4076001.3287
5141,5152,"2","1",162.049761741,0.00270303185455136,0.00270303185455136,645309.9911,645313.1661,645316.3411,4077455.4816,4077536.44425,4077617.4069
5142,5153,"2","1",301.642310031,0.00503462689462077,0.00503462689462077,645316.3411,645317.9286,645319.5161,4077617.4069,4077768.2197,4077919.0325
5143,5154,"2","1",735.428489926,0.0117637460611804,0.0117637460611804,645316.3411,645207.50648282,645106.7907,4077617.4069,4077968.64583869,4078322.2583
5144,5155,"2","1",1150.14499326,0.0186968480481006,0.0186968480481006,645798.9421,645713.640249995,645570.3416,4088983.9296,4089552.61227085,4090107.8819
5145,5156,"0","1",1645.17752485,-0.0222355604012625,179.977764439599,647630.9207,647158.181766695,646668.8938,4085085.0218,4084411.91859657,4083751.5192
5146,5157,"0","1",788.811634557,0.00217948011617572,0.00217948011617572,653412.6073,653801.583303619,654190.4838,4075426.6525,4075491.64642833,4075556.8278
5147,5158,"1","1",645.91108181,0.00127400478976552,0.00127400478976552,657625.8407,657946.865673422,658267.192,4084494.4707,4084529.72645667,4084570.6708
5148,5159,"0","1",514.713104286,-0.00860069479120943,179.991399305209,655292.2111,655303.037551232,655311.2611,4082291.0163,4082033.88757176,4081776.6652
5149,5160,"1","1",368.644799286,-0.000266229558340099,179.999733770442,660416.6713,660600.842416544,660784.972,4076922.0805,4076914.61411927,4076906.2055
5150,5161,"1","1",1098.97648681,0.00244947631036262,0.00244947631036262,660784.972,661327.608807297,661861.2992,4076906.2055,4076921.73924606,4077052.2558
5151,5162,"1","1",737.517637619,0.00452604125773057,0.00452604125773057,660784.972,661123.760634974,661470.7734,4076906.2055,4077051.61300132,4077176.081
5152,5163,"1","1",314.341704607,0.00207730213909696,0.00207730213909696,662258.175,662402.6378,662547.1006,4077461.8316,4077523.74425,4077585.6569
5153,5164,"1","1",917.578375635,0.00713238052489447,0.00713238052489447,659953.1204,660356.199145029,660765.922,4077255.4562,4077474.57955376,4077680.907
5154,5165,"1","1",1516.21602143,-0.0150638054842292,179.984936194516,662004.1745,662629.542619184,663223.3769,4080484.4376,4080057.16827898,4079585.9109
5155,5166,"1","1",631.548218781,0.00510747390139754,0.00510747390139754,661718.4239,661446.462126707,661165.9728,4080674.938,4080834.73148665,4080979.7386
5156,5167,"1","1",1336.92771026,0.0173603145441919,0.0173603145441919,660642.0968,661006.130582541,661469.3612,4081513.1397,4082071.25880519,4082549.9595
5157,5168,"1","1",361.689325837,0.00459078667900307,0.00459078667900307,661469.3612,661597.239812099,661702.8926,4082549.9595,4082677.83386285,4082824.0933
5158,5169,"1","1",777.549803244,0.011754452877414,0.011754452877414,661702.8926,661883.409453324,662032.7495,4082824.0933,4083167.50620005,4083526.0937
5159,5170,"1","1",555.009705632,0.00776076473538319,0.00776076473538319,662359.7752,662508.044076213,662664.5758,4084176.97,4084411.54468679,4084640.521
5160,5171,"1","1",591.410538423,-0.00308627909575793,179.996913720904,661981.9494,662262.204645641,662543.9256,4080859.0884,4080764.76174912,4080674.938
5161,5172,"1","1",2969.17040234,0.0069667093208848,0.0069667093208848,661419.9733,662888.357218684,664353.6792,4081671.89,4081877.98009329,4082087.8159
5162,5173,"0","1",969.348632626,0.00361478947189014,0.00361478947189014,661229.4729,661686.075455521,662166.0998,4083116.5179,4083273.9524893,4083332.4183
5163,5174,"1","1",2033.16407752,0.0121212344094655,0.0121212344094655,661616.8237,662573.456251277,663515.4775,4082697.4171,4083040.96617565,4083421.3185
5164,5175,"0","1",461.076055875,-0.00042554493486755,179.999574455065,663515.4775,663285.28955,663055.1016,4083421.3185,4083408.6185,4083395.9185
5165,5176,"1","1",511.622377214,0.00436081156742144,0.00436081156742144,660981.8224,661209.602285357,661419.9733,4081411.5395,4081527.63867906,4081671.89
5166,5177,"1","1",443.825414646,0.00507814842731246,0.00507814842731246,661419.9733,661579.715890035,661744.034,4081671.89,4081825.92751037,4081975.0552
5167,5178,"1","1",2226.98278304,0.0299564383516178,0.0299564383516178,661744.034,662359.526384998,663055.1016,4081975.0552,4082901.45292686,4083764.2192
5168,5179,"1","1",1425.59777541,-0.0063219123354473,179.993678087665,661915.2743,661239.513264512,660543.6716,4086545.5248,4086322.15704786,4086167.699
5169,5180,"1","1",2701.86034575,0.0304340427293364,0.0304340427293364,657679.8158,658673.114826825,659673.7198,4086847.1504,4087762.51881029,4088669.604
5170,5181,"0","1",658.414594395,-0.00997254128653786,179.990027458713,660692.8969,660533.47584132,660429.3713,4090698.4331,4090413.84534672,4090101.5319
5171,5182,"2","1",897.618676771,-0.0127878672647258,179.987212132735,661292.9731,661517.040524064,661759.699,4090415.8575,4090027.59587762,4089650.681
5172,5183,"1","1",1405.40258237,0.0183333133526148,0.0183333133526148,663769.478,664193.928510442,664648.9548,4085977.1986,4086537.09487604,4087072.5758
5173,5184,"0","1",427.106355862,0.00202016939116753,0.00202016939116753,663826.6281,664030.263449812,664236.2039,4085573.9728,4085638.2612216,4085694.6231
5174,5185,"0","1",211.585077109,0.00154273694068643,0.00154273694068643,663201.1519,663296.4021,663391.6523,4082694.2421,4082740.2797,4082786.3173
5175,5186,"0","1",555.767497745,0.00388359264649604,0.00388359264649604,663709.1529,663960.391236489,664213.9789,4082929.1925,4083047.92391737,4083160.968
5176,5187,"1","1",407.647961193,0.00680978181135861,0.00680978181135861,663791.7031,663774.82715099,663759.953,4082738.6922,4082941.81246798,4083145.093
5177,5188,"0","1",228.952949752,0.00127660022911786,0.00127660022911786,663515.4775,663623.4277,663731.3779,4083421.3185,4083459.4186,4083497.5187
5178,5189,"0","1",508.394974757,0.00564519411772592,0.00564519411772592,663667.8778,663856.940275275,664048.8786,4079144.585,4079314.50187095,4079481.1356
5179,5190,"0","1",565.582925635,0.00767220337353827,0.00767220337353827,669589.2646,669770.060397801,669919.4653,4083494.3437,4083711.56220621,4083951.5446
5180,5191,"2","1",957.045732428,0.015432882381595,0.015432882381595,670897.3673,671028.297106209,671157.7178,4088339.4034,4088799.62262483,4089260.1552
5181,5192,"0","1",1301.35910141,0.0112142845942409,0.0112142845942409,668011.2865,668562.80050188,669125.7137,4090114.2319,4090459.49899198,4090784.1582
5182,5193,"2","1",947.691505784,-0.00414436033335858,179.995855639667,668570.0876,669028.468960547,669484.4894,4092584.3868,4092465.19756264,4092336.7364
5183,5194,"1","1",702.897021008,0.0104714713767224,0.0104714713767224,674866.1252,675027.740316341,675186.8008,4096600.7699,4096912.85419904,4097226.2461
5184,5195,"0","1",907.787935709,-0.0117047692697871,179.98829523073,674021.5735,673722.120345633,673443.7224,4093940.1146,4093599.64565166,4093241.6132
5185,5196,"1","1",566.203989238,0.0070055483475601,0.0070055483475601,677034.6545,677227.176120074,677418.8303,4078322.2583,4078529.82073678,4078738.1842
5186,5197,"1","1",368.58800808,-0.00181502649229261,179.998184973508,676123.4277,676299.64055,676475.8534,4083945.1946,4083891.2195,4083837.2444
5187,5198,"1","1",202.317239842,-0.00234516522035472,179.99765483478,679373.9485,679447.30145,679520.6544,4083265.7977,4083196.13845,4083126.4792
5188,5199,"1","1",1823.54078203,0.00411390455276245,0.00411390455276245,679373.9485,678501.509452303,677602.9807,4083265.7977,4083453.29024751,4083510.2187
5189,5200,"1","1",996.138841546,0.0157419982180312,0.0157419982180312,678882.5082,678727.531760214,678545.9576,4086964.6256,4087437.46244155,4087901.2525
5190,5201,"0","1",1245.28443932,-0.0156563647916828,179.984343635208,675840.8521,676279.709540655,676660.0038,4092819.3373,4092377.97007754,4091885.8855
5191,5202,"1","1",741.320874936,0.0115366579941622,0.0115366579941622,682956.0414,683082.271276908,683235.4419,4088240.9782,4088589.48240095,4088926.7795
5192,5203,"1","1",882.279075263,0.0135679764784947,0.0135679764784947,682930.6413,683105.062150565,683286.242,4087663.127,4088068.32011266,4088469.5786
5193,5204,"1","1",1026.42179995,0.00860146669896348,0.00860146669896348,683067.1666,683520.861907379,683956.1684,4087583.7518,4087823.59133414,4088094.9279
5194,5205,"2","1",1444.57309654,0.0222818823485281,0.0222818823485281,683260.842,683526.235712921,683835.5181,4086421.6995,4087093.40872226,4087745.6772
5195,5206,"2","1",1484.81206307,0.0250446823735458,0.0250446823735458,693128.7617,693116.95047779,693074.7866,4083745.1692,4084487.44091933,4085227.8971
5196,5207,"1","1",736.222813382,0.0102444084512405,0.0102444084512405,709283.2758,709489.578381882,709702.0336,4094972.7773,4095277.64653827,4095578.2423
5197,5208,"1","1",368.623025417,0.000947685860273821,0.000947685860273821,695907.033,696089.638094707,696269.7786,4082271.3479,4082295.63166167,4082327.3601
5198,5209,"1","1",356.415581929,0.00361038923575386,0.00361038923575386,696269.7786,696400.540475518,696552.5067,4082327.3601,4082448.43589722,4082540.7398
5199,5210,"1","1",245.907993666,0.000270793665571174,0.000270793665571174,696269.7786,696392.47195,696515.1653,4082327.3601,4082335.3618,4082343.3635
5200,5211,"0","1",688.181307366,0.00770325948249806,0.00770325948249806,681948.2414,682205.41795,682462.5945,4082102.2634,4082330.8648,4082559.4662
5201,5212,"0","1",640.923202176,0.0105433940770238,0.0105433940770238,684770.0397,684684.478320716,684637.8795,4081016.4068,4081324.82211999,4081641.4887
5202,5213,"0","1",514.878740382,0.0078582942144104,0.0078582942144104,694902.1161,695013.797305032,695121.7207,4089675.573,4089907.52630945,4090141.2406
5203,5214,"2","1",133.017681724,0.00219267854856667,0.00219267854856667,674319.021,674302.2327,674285.4444,4037451.7617,4037516.1168,4037580.4719
5204,5215,"2","1",837.892281229,0.0137716406960784,0.0137716406960784,674265.858,674155.377077166,674050.4083,4037720.3744,4038123.49048964,4038529.0103
5205,5216,"2","1",434.588934883,0.00704974344521135,0.00704974344521135,673896.5157,673834.784840135,673765.0074,4039111.0043,4039319.34581416,4039525.1154
5206,5217,"2","1",206.44960752,0.00294923141608676,0.00294923141608676,672265.2536,672209.29265,672153.3317,4042328.7597,4042415.49915,4042502.2386
5207,5218,"2","1",363.896608539,-0.00472200466467338,179.995277995335,739770.6236,739651.56085,739532.4981,4078864.8527,4078727.2691,4078589.6855
5208,5219,"0","1",628.021087854,-0.00558665427665482,179.994413345723,740815.7298,741084.991607631,741352.8351,4078780.1859,4078618.62878735,4078454.7477
5209,5222,"0","1",643.030551644,0.010119122183057,0.010119122183057,745460.6581,745609.533539336,745727.1079,4045734.3423,4046018.89016285,4046317.3132
5210,5223,"0","1",106.951942818,0.00173831464513093,0.00173831464513093,745762.873,745781.6497,745800.4264,4046403.1494,4046453.2205,4046503.2916
5211,5224,"0","1",152.31284434,0.00251421144647277,0.00251421144647277,745850.4975,745877.055766291,745896.9921,4046626.6811,4046698.05657989,4046771.5297
5212,5225,"0","1",428.825756415,0.00438455217632099,0.00438455217632099,658357.3666,658187.224,658017.0814,4068164.1933,4068294.6708,4068425.1483
5213,5226,"0","1",543.674995509,0.00529503748422363,0.00529503748422363,657703.9355,657487.661769252,657261.3559,4068423.0606,4068587.74605344,4068738.2942
5214,5227,"2","1",174.165196221,0.00284856016364609,0.00284856016364609,654664.5294,654683.8931,654703.2568,4069940.9653,4070025.86775,4070110.7702
5215,5228,"2","1",486.321856957,0.00794483681892214,0.00794483681892214,654736.0262,654791.1383,654846.2504,4070200.1412,4070436.97425,4070673.8073
5216,5229,"0","1",821.417877667,-0.000715338445859843,179.999284661554,687189.8268,687599.648107351,688010.0368,4077970.0219,4077943.57722704,4077927.6885
5217,5230,"0","1",655.853279533,-0.00259354313642875,179.997406456864,687520.5566,687839.3802,688158.2038,4077837.73,4077761.00065,4077684.2713
5218,5232,"0","1",767.813708608,0.00868676288744201,0.00868676288744201,688653.271,688353.830111606,688085.235,4081310.9573,4081551.20639394,4081825.405
5219,5243,"0","1",342.293347875,-0.00531760552671709,179.994682394473,828525.6631,828608.9873,828692.3115,4050326.4903,4050176.99695,4050027.5036
5220,5244,"0","1",705.677986905,-0.00435386457148636,179.995646135429,827413.0403,827743.017087752,828074.7323,4052733.0886,4052608.14591376,4052488.0175
5221,5245,"0","1",812.055397472,-0.0104579681108503,179.989542031889,828942.284,829167.794698333,829486.3419,4051924.3539,4051587.75185278,4051336.1833
5222,5246,"0","1",1848.0782134,-0.0203373580498269,179.97966264195,818884.5658,819633.070705542,820320.6825,4051247.9577,4050706.83798708,4050101.0249
5223,6446,"2","1",1297.32736481,-0.0149951871312123,179.985004812869,775126.6589,775615.804246324,776100.9009,4049237.4796,4048811.44978526,4048380.8186
5224,6447,"2","1",516.88162498,-0.00565615260099564,179.994343847399,776435.0728,776621.848424123,776833.7516,4047977.127,4047802.14529986,4047654.1972
5225,6458,"0","1",199.580066079,-0.00344849643582187,179.996551503564,770385.8961,770380.90625,770375.9164,4082402.6656,4082303.0004,4082203.3352
5226,6472,"0","1",499.049648946,0.00210144245145904,0.00210144245145904,773488.8911,773730.97305,773973.055,4071852.0762,4071912.5656,4071973.055
5227,6476,"1","1",2776.37236463,0.0273956489572311,0.0273956489572311,780306.6938,779152.066359613,778022.4982,4073970.3391,4074740.731809,4075545.939
5228,6477,"0","1",973.484314082,0.00915507574819427,0.00915507574819427,778483.6034,778893.17475,779302.7461,4069861.6962,4070124.69665,4070387.6971
5229,6490,"0","3",742.817254091,0.00871888532421057,0.00871888532421057,778090.8573,778365.3518,778639.8463,4065871.2697,4066121.4639,4066371.6581
5230,6492,"0","1",532.116315598,-0.00619049227792801,179.993809507722,777583.0713,777781.20615,777979.341,4064835.6269,4064658.06135,4064480.4958
5231,6501,"0","3",594.06627038,-0.0100048272397999,179.98999517276,771739.2542,771815.50935,771891.7645,4060398.8434,4060111.7653,4059824.6872
5232,6503,"0","1",597.847528321,-0.00937581397745805,179.990624186023,772766.6563,772896.73855,773026.8208,4062691.7747,4062422.639,4062153.5033
5233,6504,"0","1",533.465365646,-0.00875611131821392,179.991243888682,773402.4636,773492.1755,773581.8874,4061281.669,4061030.47565,4060779.2823
5234,6505,"0","1",542.219170949,-0.00907093226728286,179.990929067733,773528.0603,773451.8052,773375.5501,4060662.6568,4060402.4923,4060142.3278
5235,6506,"0","1",267.418371584,-0.00454300106434092,179.995456998936,773647.7983,773677.7899,773707.7815,4060618.2823,4060487.98015,4060357.678
5236,6507,"0","1",275.177609066,-0.00453983690491976,179.995460163095,773743.3689,773787.8764,773832.3839,4060205.1261,4060074.93485,4059944.7436
5237,7655,"1","1",1264.2235931,-0.0218414330727745,179.978158566927,795281.879,795160.65849649,795048.4911,4053626.1085,4053005.73150059,4052384.4849
5238,7656,"1","1",615.326295778,-0.0106212582215528,179.989378741778,794973.807,794914.618276138,794877.34,4052185.3272,4051883.75700306,4051581.6305
5239,7657,"0","1",695.647733297,-0.0122124042592648,179.987787595741,794824.4387,794802.856743461,794777.7612,4051211.3217,4050864.20286014,4050517.3816
5240,7658,"0","1",622.90906571,-0.0106626984293591,179.989337301571,794136.4574,794227.770535343,794230.8631,4051199.3073,4050904.45219278,4050593.2833
5241,7660,"0","1",422.950767857,-0.00185153666902002,179.998148463331,803411.4065,803615.832942739,803821.1132,4050416.0738,4050361.96084728,4050311.1489
5242,7662,"0","1",238.174580875,-0.00340691763924036,179.996593082361,799854.641,799924.14465,799993.6483,4052572.7971,4052476.0964,4052379.3957
5243,7663,"0","1",1163.43388222,0.00942864838778147,0.00942864838778147,800921.975,801363.50116129,801919.4561,4048177.2735,4048542.75896448,4048711.7329
5244,7664,"0","1",416.664602037,-0.0064899342816605,179.993510065718,800710.3079,800610.63047134,800514.5158,4047915.3355,4047732.39982075,4047547.5639
5245,7665,"0","1",503.059300274,-0.00701779519572933,179.992982204804,802909.9225,803063.63635,803217.3502,4054289.4107,4054090.3147,4053891.2187
5246,7666,"0","1",485.71975401,-0.0045923824742429,179.995407617526,802807.4466,803012.3984,803217.3502,4054151.8002,4054021.50945,4053891.2187
5247,7667,"0","1",1181.33990562,-0.0178613510918441,179.982138648908,803217.3502,803505.500665907,803820.4939,4053891.2187,4053376.59551993,4052878.1714
5248,7668,"0","1",553.923954108,-0.00733359916230327,179.992666400838,803987.3832,804172.415477201,804353.3685,4052638.085,4052432.00149802,4052222.3257
5249,7669,"0","1",243.031837421,5.1725055322813e-005,5.1725055322813e-005,806584.4149,806705.922,806827.4291,4049812.6786,4049814.14255,4049815.6065
5250,7670,"0","1",543.5217922,0.00118977876342105,0.00118977876342105,806950.4002,807219.92736244,807489.1305,4049815.6065,4049847.56521183,4049882.9478
5251,7671,"0","1",1329.04081548,-0.00299764328268567,179.997002356717,803934.6813,804592.189776195,805252.2284,4049923.9381,4049828.15315277,4049754.1209
5252,7672,"0","1",1198.20642982,-0.0156823080009732,179.984317691999,807167.0634,807548.923535773,807969.3032,4049276.8761,4048815.5131839,4048389.7278
5253,7673,"0","1",2377.57343191,0.00542745165953874,0.00542745165953874,818733.6161,819914.631238228,821087.1353,4047508.328,4047635.08292001,4047814.2088
5254,7692,"0","1",1581.33576447,0.0110178499888635,0.0110178499888635,767751.1308,768518.418588385,769158.5621,4057686.5732,4057875.96819757,4058319.3421
5255,7694,"0","1",424.433469455,-0.00134150318920635,179.998658496811,686151.883,685944.643843785,685735.1504,4082929.8429,4082884.20243393,4082850.3138
5256,7695,"0","1",419.661123676,-0.000697426969958459,179.99930257303,685289.7872,685082.494533565,684873.0545,4082780.3281,4082751.65790511,4082738.973
5257,7696,"0","1",2259.91915435,0.0201308006471031,0.0201308006471031,659525.9871,660515.095349404,661425.6051,4096700.839,4097243.26041673,4097908.9106
5258,7697,"2","1",1620.98931288,0.0270697002953079,0.0270697002953079,659239.9772,659297.102967384,659350.9661,4072991.8997,4073798.97870981,4074605.5077
5259,7705,"2","1",1814.15330241,-0.00438736260030018,179.9956126374,686244.0191,687144.392853814,688014.6688,4031192.2962,4031159.39317075,4030936.18
5260,7706,"2","1",1405.37684929,-0.00139315564127653,179.998606844359,688551.5279,689250.290908324,689950.3165,4030894.3148,4030867.28876082,4030813.0472
5261,7707,"2","1",6091.44235284,0.0205186337774878,0.0205186337774878,689950.3165,692916.637061577,695685.8425,4030813.0472,4031025.15597582,4032009.898
5262,7708,"1","1",1569.7808286,-0.00237181837038195,179.99762818163,636806.7893,637591.431557065,638359.8025,4047491.6022,4047478.65373748,4047350.4192
5263,7710,"0","1",847.741628148,-0.00603609691084006,179.993963903089,666254.5656,666586.062837642,666994.2855,4034417.5258,4034154.68636288,4034062.728
5264,7711,"0","1",777.456355586,-0.00717603183619115,179.992823968164,666595.9748,666919.746984273,667245.3217,4034333.8471,4034119.13554819,4033912.1063
5265,7713,"2","1",1783.02317972,0.00989636842934739,0.00989636842934739,652431.212,653259.321613463,654111.7922,4027509.7576,4027838.5948187,4028092.8161
5266,7732,"2","1",285.350147868,-0.00210451596170763,179.997895484038,783806.6505,783936.88242838,784065.5497,4048527.9229,4048469.64922196,4048408.0117
5267,7733,"2","1",870.272601294,-0.00319699913355972,179.996803000866,784341.8253,784766.481582861,785192.7764,4048305.3307,4048210.46021324,4048123.2177
5268,8347,"0","1",1152.85724311,-0.00583638876781888,179.994163611232,784597.1564,785144.012849671,785699.8208,4055151.7802,4054969.6045941,4054818.6617
5269,8348,"2","1",215.144197021,0.000110807149173359,0.000110807149173359,784597.1564,784704.682,784812.2076,4055151.7802,4055154.94275,4055158.1053
5270,8349,"2","1",149.751778543,-7.38798025609233e-005,179.999926120197,784989.3086,785064.1548,785139.001,4055158.1053,4055155.99695,4055153.8886
5271,8350,"2","1",917.415603412,-0.00147800801229269,179.998521991988,785773.6128,786228.709233682,786686.5262,4055103.2883,4055046.19696299,4055018.9545
5272,8393,"2","1",669.627343556,0.0114004673439886,0.0114004673439886,797661.6636,797753.964386275,797818.383,4063889.5468,4064211.38153378,4064539.5761
5273,8465,"1","1",1849.50270785,-0.0318559294906255,179.968144070509,777331.2988,777491.880704995,777622.6728,4060005.624,4059096.0523921,4058181.5011
5274,8466,"1","1",367.642025045,0.00444905160654728,0.00444905160654728,775677.1441,775539.150978406,775413.0863,4058749.0735,4058870.24291058,4059004.0258
5275,8467,"2","1",606.845576773,-0.0101615842540208,179.989838415746,773361.3275,773432.12495483,773528.2605,4059750.6717,4059455.65962146,4059167.9237
5276,8469,"0","1",1020.92231376,-0.015213090193368,179.984786909807,776041.3616,775802.220791816,775516.2813,4057613.9288,4057165.59000441,4056742.8418
5277,6508,"0","1",417.792141426,-0.00669005782160916,179.993309942178,773940.7351,774023.5105,774106.2859,4059532.2868,4059340.49055,4059148.6943
5278,6513,"0","1",198.180086336,0.000312827249775635,0.000312827249775635,772109.6381,772208.3212,772307.0043,4058326.495,4058335.4662,4058344.4374
5279,6531,"0","1",1127.92620482,-0.0072578613781659,179.992742138622,775589.931,776114.148,776638.365,4059540.6456,4059332.67705,4059124.7085
5280,6535,"0","1",267.636429015,-0.00109505061138597,179.998904949389,775538.0358,775668.1181,775798.2004,4061369.7679,4061338.3687,4061306.9695
5281,6546,"0","3",273.878574412,-0.00250713663714656,179.997492863363,775910.8579,776027.4834,776144.1089,4056361.8075,4056290.038,4056218.2685
5282,6547,"0","1",266.27960559,-0.00390092717284481,179.996099072827,760723.7853,760795.5548,760867.3243,4055108.5687,4054996.42885,4054884.289
5283,6548,"0","1",1071.18424277,-0.0149864580633609,179.985013541937,761071.6841,761390.1614,761708.6387,4054578.1337,4054147.51655,4053716.8994
5284,6550,"0","1",367.928288702,-0.00640186292939758,179.993598137071,763493.9796,763498.4652,763502.9508,4055789.592,4055605.68255,4055421.7731
5285,6554,"0","1",1345.57693783,-0.0206064543014774,179.979393545699,760887.5918,761188.375867267,761524.5463,4054704.8651,4054103.134348,4053520.668
5286,6555,"0","1",388.153098674,-0.00562306728078807,179.994376932719,761898.2054,762005.8597,762113.514,4053024.946,4052863.46455,4052701.9831
5287,6559,"0","3",261.552869498,-0.00453892298725192,179.995461077013,771236.8675,771223.41075,771209.954,4055608.2275,4055478.14525,4055348.063
5288,6566,"0","1",1042.37675909,-0.0118791302905358,179.988120869709,762197.0196,762630.2668526,762968.542,4051407.7512,4051119.39841124,4050725.9407
5289,6567,"0","1",1098.42546994,0.0190724284673955,0.0190724284673955,763846.5654,763828.858054836,763765.8247,4050712.3008,4051261.22800663,4051806.7861
5290,6570,"0","3",363.305549535,-0.00532472592165127,179.994675274078,772430.0359,772528.719,772627.4021,4054854.6475,4054702.13725,4054549.627
5291,6573,"0","3",172.564279942,-0.00297944176600966,179.997020558234,780082.4616,780095.9184,780109.3752,4058120.1609,4058034.9346,4057949.7083
5292,7674,"0","1",397.032731829,-0.00493301618451606,179.995066983815,820840.0201,820981.456993497,821123.7245,4047111.6053,4046972.30579284,4046833.8557
5293,7675,"0","1",1608.47215296,-0.00419980206320276,179.995800197937,822048.3324,822839.592288567,823636.7106,4049376.1871,4049238.36163444,4049139.6401
5294,7676,"0","1",1279.63595885,0.0189160489066623,0.0189160489066623,823068.6628,823240.410702397,823637.8415,4048522.1711,4049133.2732087,4049587.3977
5295,7677,"0","1",921.942726104,-0.005663802614617,179.994336197385,822403.2501,822816.66344845,823255.1096,4054087.613,4053905.96819981,4053768.1861
5296,7678,"0","1",526.142695457,0.00257558386286862,0.00257558386286862,825370.1991,825621.525722986,825875.6869,4052186.1022,4052263.46242352,4052331.1619
5297,7679,"0","1",677.513690135,0.00320325705567177,0.00320325705567177,826095.0831,826428.544055663,826743.5005,4052388.4143,4052447.72493824,4052568.798
5298,7680,"0","1",629.320510505,-0.0107273596622348,179.989272640338,826269.3852,826347.292875706,826444.3438,4052343.8947,4052039.16200361,4051739.9971
5299,7681,"0","1",407.536665949,-0.00487105704297143,179.995128942957,826051.6284,826212.176427094,826351.1092,4051458.1761,4051333.04942215,4051183.9883
5300,7682,"0","1",577.469167635,0.00125361439239686,0.00125361439239686,823863.3303,824150.870703468,824435.2304,4050852.7008,4050878.16516289,4050923.3079
5301,7683,"0","1",1273.47045276,0.0035712607634134,0.0035712607634134,823828.4893,824448.368430742,825080.5024,4051938.9051,4052084.26931096,4052140.1266
5302,7684,"0","1",864.039610754,0.0139849413457291,0.0139849413457291,825383.7604,825571.024108745,825738.3398,4051076.1828,4051465.43763788,4051863.7126
5303,7685,"0","1",1651.09147392,-0.00305075101982306,179.99694924898,824732.2083,825555.600026804,826359.9479,4050929.0166,4050940.55737189,4050757.2448
5304,7686,"0","1",451.521463811,-0.00262785734329339,179.997372142657,826480.6155,826699.10511857,826904.6661,4050735.4172,4050679.08720253,4050587.5443
